Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-18 09:30:00-05:00,21979.271484375,21987.576171875,21909.7890625,21916.443359375,0,0.0,0.0
2024-12-18 09:35:00-05:00,21917.52734375,21940.693359375,21896.708984375,21940.693359375,23739011,0.0,0.0
2024-12-18 09:40:00-05:00,21941.041015625,21965.681640625,21931.771484375,21965.681640625,20006919,0.0,0.0
2024-12-18 09:45:00-05:00,21956.7578125,21961.685546875,21941.83984375,21956.712890625,17323465,0.0,0.0
2024-12-18 09:50:00-05:00,21958.498046875,21977.705078125,21936.302734375,21975.5625,15958667,0.0,0.0
2024-12-18 09:55:00-05:00,21975.548828125,21984.23046875,21972.533203125,21977.826171875,13965208,0.0,0.0
2024-12-18 10:00:00-05:00,21975.09765625,21988.828125,21963.650390625,21985.28515625,16443622,0.0,0.0
2024-12-18 10:05:00-05:00,21984.24609375,21993.5859375,21973.2734375,21976.263671875,13035660,0.0,0.0
2024-12-18 10:10:00-05:00,21975.98046875,22000.826171875,21975.8984375,21998.755859375,10932991,0.0,0.0
2024-12-18 10:15:00-05:00,21995.837890625,21998.67578125,21985.08984375,21989.8125,10983317,0.0,0.0
2024-12-18 10:20:00-05:00,21989.958984375,22002.623046875,21981.685546875,21981.822265625,10879526,0.0,0.0
2024-12-18 10:25:00-05:00,21980.9453125,21996.328125,21980.283203125,21996.328125,11115809,0.0,0.0
2024-12-18 10:30:00-05:00,21999.765625,22002.5078125,21989.447265625,21992.357421875,10785603,0.0,0.0
2024-12-18 10:35:00-05:00,21992.01953125,22001.33203125,21985.837890625,22000.951171875,11088593,0.0,0.0
2024-12-18 10:40:00-05:00,22005.0859375,22015.896484375,21999.830078125,22015.896484375,9946083,0.0,0.0
2024-12-18 10:45:00-05:00,22016.6015625,22038.08203125,22016.19140625,22033.474609375,10991169,0.0,0.0
2024-12-18 10:50:00-05:00,22034.177734375,22036.1640625,22013.751953125,22014.59765625,9656851,0.0,0.0
2024-12-18 10:55:00-05:00,22016.712890625,22031.513671875,22009.326171875,22009.326171875,8161677,0.0,0.0
