Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-10 09:02:00+01:00,23163.779296875,23163.779296875,23161.30078125,23161.919921875,0,0.0,0.0
2025-03-10 09:03:00+01:00,23162.25,23164.240234375,23147.419921875,23151.060546875,0,0.0,0.0
2025-03-10 09:04:00+01:00,23151.890625,23152.2109375,23121.640625,23121.880859375,0,0.0,0.0
2025-03-10 09:05:00+01:00,23120.83984375,23124.08984375,23077.720703125,23077.720703125,0,0.0,0.0
2025-03-10 09:06:00+01:00,23079.9296875,23091.73046875,23079.9296875,23084.51953125,0,0.0,0.0
2025-03-10 09:07:00+01:00,23083.1796875,23105.5,23079.05078125,23093.669921875,0,0.0,0.0
2025-03-10 09:08:00+01:00,23093.359375,23095.76953125,23069.810546875,23069.810546875,0,0.0,0.0
2025-03-10 09:09:00+01:00,23070.119140625,23071.0703125,23049.490234375,23062.919921875,0,0.0,0.0
2025-03-10 09:10:00+01:00,23063.0,23063.0,23047.25,23047.83984375,0,0.0,0.0
2025-03-10 09:11:00+01:00,23047.69921875,23047.69921875,23020.720703125,23021.859375,0,0.0,0.0
2025-03-10 09:12:00+01:00,23019.470703125,23045.490234375,23019.19921875,23045.490234375,0,0.0,0.0
2025-03-10 09:13:00+01:00,23046.740234375,23053.080078125,23036.810546875,23040.630859375,0,0.0,0.0
2025-03-10 09:14:00+01:00,23040.66015625,23042.099609375,23032.080078125,23032.080078125,0,0.0,0.0
2025-03-10 09:15:00+01:00,23031.080078125,23049.3203125,23025.580078125,23025.580078125,0,0.0,0.0
2025-03-10 09:16:00+01:00,23025.580078125,23025.580078125,23001.8203125,23003.83984375,0,0.0,0.0
2025-03-10 09:17:00+01:00,23003.41015625,23012.439453125,22982.4609375,22982.4609375,0,0.0,0.0
2025-03-10 09:18:00+01:00,22980.66015625,22989.30078125,22975.560546875,22975.919921875,0,0.0,0.0
2025-03-10 09:19:00+01:00,22976.240234375,22986.830078125,22976.240234375,22986.830078125,0,0.0,0.0
2025-03-10 09:20:00+01:00,22986.830078125,23001.470703125,22986.830078125,23000.029296875,0,0.0,0.0
2025-03-10 09:21:00+01:00,23000.3203125,23027.439453125,23000.3203125,23019.220703125,0,0.0,0.0
2025-03-10 09:22:00+01:00,23019.94921875,23021.009765625,23011.529296875,23014.150390625,0,0.0,0.0
2025-03-10 09:23:00+01:00,23013.48046875,23023.599609375,23011.640625,23016.279296875,0,0.0,0.0
2025-03-10 09:24:00+01:00,23016.279296875,23021.44921875,23009.33984375,23016.51953125,0,0.0,0.0
2025-03-10 09:25:00+01:00,23016.380859375,23048.5,23016.380859375,23035.33984375,0,0.0,0.0
2025-03-10 09:26:00+01:00,23034.7890625,23048.859375,23032.16015625,23044.25,0,0.0,0.0
2025-03-10 09:27:00+01:00,23044.359375,23049.51953125,23033.119140625,23044.240234375,0,0.0,0.0
2025-03-10 09:28:00+01:00,23043.5390625,23055.44921875,23043.5390625,23049.69921875,0,0.0,0.0
2025-03-10 09:29:00+01:00,23048.470703125,23062.4609375,23047.619140625,23056.650390625,0,0.0,0.0
2025-03-10 09:30:00+01:00,23057.220703125,23057.359375,23031.58984375,23031.58984375,0,0.0,0.0
2025-03-10 09:31:00+01:00,23031.58984375,23047.0390625,23031.58984375,23039.869140625,0,0.0,0.0
2025-03-10 09:32:00+01:00,23039.41015625,23046.029296875,23024.98046875,23024.98046875,0,0.0,0.0
2025-03-10 09:33:00+01:00,23025.4296875,23026.560546875,23007.330078125,23016.130859375,0,0.0,0.0
2025-03-10 09:34:00+01:00,23015.5703125,23015.73046875,23003.58984375,23005.05078125,0,0.0,0.0
2025-03-10 09:35:00+01:00,23004.310546875,23007.5390625,22997.880859375,22999.150390625,0,0.0,0.0
2025-03-10 09:36:00+01:00,22998.859375,23001.849609375,22988.970703125,22990.490234375,0,0.0,0.0
2025-03-10 09:37:00+01:00,22990.259765625,22990.259765625,22978.060546875,22978.060546875,0,0.0,0.0
2025-03-10 09:38:00+01:00,22978.029296875,22978.130859375,22971.119140625,22976.2890625,0,0.0,0.0
2025-03-10 09:39:00+01:00,22974.0390625,22975.5703125,22970.009765625,22970.009765625,0,0.0,0.0
2025-03-10 09:40:00+01:00,22969.359375,22993.599609375,22968.150390625,22990.3203125,0,0.0,0.0
