Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-11 09:00:00+02:00,13587.2900390625,13623.1904296875,13551.2998046875,13579.76953125,0,0.0,0.0
2022-05-11 10:00:00+02:00,13579.6396484375,13668.0302734375,13563.3203125,13654.009765625,0,0.0,0.0
2022-05-11 11:00:00+02:00,13653.900390625,13685.0498046875,13652.2802734375,13670.0703125,0,0.0,0.0
2022-05-11 12:00:00+02:00,13670.2001953125,13718.7197265625,13636.83984375,13717.990234375,0,0.0,0.0
2022-05-11 13:00:00+02:00,13717.650390625,13735.0302734375,13699.4296875,13725.0400390625,0,0.0,0.0
2022-05-11 14:00:00+02:00,13725.240234375,13736.98046875,13508.5595703125,13531.169921875,0,0.0,0.0
2022-05-11 15:00:00+02:00,13531.169921875,13778.8896484375,13530.349609375,13749.1904296875,0,0.0,0.0
2022-05-11 16:00:00+02:00,13748.7099609375,13817.6298828125,13719.2998046875,13776.1298828125,0,0.0,0.0
2022-05-11 17:00:00+02:00,13776.080078125,13813.4697265625,13764.3896484375,13810.23046875,0,0.0,0.0
2022-05-12 09:00:00+02:00,13512.1298828125,13636.3701171875,13479.4404296875,13608.0302734375,0,0.0,0.0
2022-05-12 10:00:00+02:00,13610.259765625,13617.7099609375,13516.6103515625,13527.16015625,0,0.0,0.0
2022-05-12 11:00:00+02:00,13527.26953125,13533.1396484375,13481.0595703125,13506.740234375,0,0.0,0.0
2022-05-12 12:00:00+02:00,13506.740234375,13560.1396484375,13497.2197265625,13554.3603515625,0,0.0,0.0
2022-05-12 13:00:00+02:00,13555.6298828125,13615.669921875,13503.5,13505.0498046875,0,0.0,0.0
2022-05-12 14:00:00+02:00,13505.16015625,13532.400390625,13480.5,13525.990234375,0,0.0,0.0
2022-05-12 15:00:00+02:00,13526.1796875,13623.419921875,13515.3701171875,13602.7099609375,0,0.0,0.0
2022-05-12 16:00:00+02:00,13602.1904296875,13757.1796875,13587.58984375,13751.990234375,0,0.0,0.0
2022-05-12 17:00:00+02:00,13750.1904296875,13808.08984375,13740.83984375,13750.080078125,0,0.0,0.0
2022-05-13 09:00:00+02:00,13837.419921875,13885.66015625,13795.6396484375,13845.1796875,0,0.0,0.0
2022-05-13 10:00:00+02:00,13845.5,13942.0400390625,13845.48046875,13903.8896484375,0,0.0,0.0
2022-05-13 11:00:00+02:00,13903.9697265625,13930.33984375,13880.509765625,13897.7802734375,0,0.0,0.0
2022-05-13 12:00:00+02:00,13897.8603515625,13937.4501953125,13897.8603515625,13934.919921875,0,0.0,0.0
2022-05-13 13:00:00+02:00,13934.75,13955.330078125,13921.8203125,13951.2998046875,0,0.0,0.0
2022-05-13 14:00:00+02:00,13951.4697265625,13965.259765625,13939.650390625,13941.9697265625,0,0.0,0.0
2022-05-13 15:00:00+02:00,13942.0498046875,13949.01953125,13902.259765625,13939.6396484375,0,0.0,0.0
2022-05-13 16:00:00+02:00,13940.990234375,14024.669921875,13940.990234375,13976.5400390625,0,0.0,0.0
2022-05-13 17:00:00+02:00,13976.6904296875,14024.4404296875,13971.6298828125,14023.4697265625,0,0.0,0.0
2022-05-16 09:00:00+02:00,13986.169921875,14002.4697265625,13896.0302734375,13941.169921875,0,0.0,0.0
2022-05-16 10:00:00+02:00,13940.5400390625,14038.9501953125,13939.6201171875,14038.9501953125,0,0.0,0.0
2022-05-16 11:00:00+02:00,14039.16015625,14043.099609375,13946.9697265625,13950.900390625,0,0.0,0.0
2022-05-16 12:00:00+02:00,13950.849609375,13961.1396484375,13933.5595703125,13942.5703125,0,0.0,0.0
2022-05-16 13:00:00+02:00,13942.1904296875,13960.0,13923.4296875,13923.8203125,0,0.0,0.0
2022-05-16 14:00:00+02:00,13923.8203125,13961.330078125,13920.6796875,13931.3203125,0,0.0,0.0
2022-05-16 15:00:00+02:00,13931.400390625,13937.1298828125,13870.4697265625,13889.6298828125,0,0.0,0.0
2022-05-16 16:00:00+02:00,13892.1298828125,13957.91015625,13864.9501953125,13911.080078125,0,0.0,0.0
2022-05-16 17:00:00+02:00,13911.1103515625,13945.9501953125,13904.08984375,13941.6201171875,0,0.0,0.0
2022-05-17 09:00:00+02:00,14072.669921875,14150.7900390625,14056.98046875,14118.2001953125,0,0.0,0.0
2022-05-17 10:00:00+02:00,14118.2001953125,14184.5498046875,14118.2001953125,14142.7001953125,0,0.0,0.0
2022-05-17 11:00:00+02:00,14142.51953125,14194.490234375,14133.5703125,14191.8603515625,0,0.0,0.0
2022-05-17 12:00:00+02:00,14192.01953125,14201.41015625,14160.2802734375,14186.7802734375,0,0.0,0.0
2022-05-17 13:00:00+02:00,14186.51953125,14197.8701171875,14157.6103515625,14175.9404296875,0,0.0,0.0
2022-05-17 14:00:00+02:00,14176.009765625,14189.6904296875,14153.2998046875,14167.490234375,0,0.0,0.0
2022-05-17 15:00:00+02:00,14167.490234375,14203.08984375,14141.66015625,14146.5703125,0,0.0,0.0
2022-05-17 16:00:00+02:00,14147.41015625,14174.76953125,14103.169921875,14133.9404296875,0,0.0,0.0
2022-05-17 17:00:00+02:00,14133.9404296875,14186.1796875,14133.3203125,14185.259765625,0,0.0,0.0
2022-05-18 09:00:00+02:00,14197.1796875,14221.0400390625,14153.5302734375,14164.900390625,0,0.0,0.0
2022-05-18 10:00:00+02:00,14165.2197265625,14186.4296875,14157.73046875,14181.2900390625,0,0.0,0.0
2022-05-18 11:00:00+02:00,14181.3896484375,14217.990234375,14171.5498046875,14217.990234375,0,0.0,0.0
2022-05-18 12:00:00+02:00,14217.990234375,14226.4697265625,14179.419921875,14189.1796875,0,0.0,0.0
2022-05-18 13:00:00+02:00,14188.9501953125,14192.599609375,14144.419921875,14151.240234375,0,0.0,0.0
2022-05-18 14:00:00+02:00,14151.490234375,14166.5400390625,14098.23046875,14099.91015625,0,0.0,0.0
2022-05-18 15:00:00+02:00,14099.9296875,14108.48046875,14051.26953125,14053.4697265625,0,0.0,0.0
2022-05-18 16:00:00+02:00,14053.9404296875,14092.0302734375,14042.0302734375,14078.0498046875,0,0.0,0.0
2022-05-18 17:00:00+02:00,14078.330078125,14078.330078125,13999.5400390625,14007.2802734375,0,0.0,0.0
2022-05-19 09:00:00+02:00,13822.349609375,13860.33984375,13699.9599609375,13770.009765625,0,0.0,0.0
2022-05-19 10:00:00+02:00,13765.8701171875,13776.25,13720.8798828125,13725.2099609375,0,0.0,0.0
